Postnummer,Poststedsnavn,Kategori,Primærkommunenummer,Primærkommunenavn,Primærfylkenummer,Primærfylke,X_gateadresser,Y_gateadresser,X_postbokser,Y_postbokser,Latitude_gateadresser,Longitude_gateadresser,Latitude_postbokser,Longitude_postbokser
0491,OSLO,G,0301,OSLO,03,OSLO,6654380,264827,,,59.9594043184717,10.7870072434195,,
0492,OSLO,G,0301,OSLO,03,OSLO,6654193,264596,,,59.9575977569207,10.7830952145097,,
0493,OSLO,G,0301,OSLO,03,OSLO,6654608,264393,,,59.9611979851009,10.7789968140241,,
0494,OSLO,G,0301,OSLO,03,OSLO,6654893,265010,,,59.9641027336168,10.7896914297662,,
0495,OSLO,G,0301,OSLO,03,OSLO,6654942,265294,,,59.9647035198096,10.7947081514699,,
0496,OSLO,G,0301,OSLO,03,OSLO,6656423,266401,,,59.9785959199754,10.8128039970614,,
0501,OSLO,P,0301,OSLO,03,OSLO,,,6650775,264070,,,59.9266888034906,10.7776026475851
0502,OSLO,P,0301,OSLO,03,OSLO,,,6650775,264070,,,59.9266888034906,10.7776026475851
0503,OSLO,P,0301,OSLO,03,OSLO,,,6650775,264070,,,59.9266888034906,10.7776026475851
0504,OSLO,P,0301,OSLO,03,OSLO,,,6650775,264070,,,59.9266888034906,10.7776026475851
0505,OSLO,P,0301,OSLO,03,OSLO,,,6650427,263736,,,59.9233812650384,10.7720412337515
0506,OSLO,P,0301,OSLO,03,OSLO,,,6649898,263089,,,59.9182730285541,10.7611052262644
0507,OSLO,P,0301,OSLO,03,OSLO,,,6650492,264615,,,59.9244659671983,10.7876474538054
0508,OSLO,P,0301,OSLO,03,OSLO,,,6653074,263741,,,59.9470877182168,10.7691073227035
0509,OSLO,P,0301,OSLO,03,OSLO,,,6653074,263741,,,59.9470877182168,10.7691073227035
0510,OSLO,P,0301,OSLO,03,OSLO,,,6653074,263741,,,59.9470877182168,10.7691073227035
0511,OSLO,P,0301,OSLO,03,OSLO,,,6653074,263741,,,59.9470877182168,10.7691073227035
0512,OSLO,P,0301,OSLO,03,OSLO,,,6653074,263741,,,59.9470877182168,10.7691073227035
0513,OSLO,P,0301,OSLO,03,OSLO,,,6653074,263741,,,59.9470877182168,10.7691073227035
0515,OSLO,P,0301,OSLO,03,OSLO,,,6652714,265952,,,59.9451256997424,10.8089851507578
0516,OSLO,P,0301,OSLO,03,OSLO,,,6652472,268076,,,59.9441593884333,10.8471733722533
0517,OSLO,P,0301,OSLO,03,OSLO,,,6652714,265952,,,59.9451256997424,10.8089851507578
0518,OSLO,P,0301,OSLO,03,OSLO,,,6652472,268076,,,59.9441593884333,10.8471733722533
0520,OSLO,P,0301,OSLO,03,OSLO,,,6652472,268076,,,59.9441593884333,10.8471733722533
0540,OSLO,P,0301,OSLO,03,OSLO,,,6653074,263741,,,59.9470877182168,10.7691073227035
0550,OSLO,G,0301,OSLO,03,OSLO,6650023,262923,,,59.9192970041821,10.7580014902537,,
0551,OSLO,G,0301,OSLO,03,OSLO,6650318,262863,,,59.9219041657652,10.7565935275442,,
0552,OSLO,G,0301,OSLO,03,OSLO,6650384,263047,,,59.922600931212,10.7598000413324,,
0553,OSLO,G,0301,OSLO,03,OSLO,6650621,263180,,,59.9247996096892,10.7619013481319,,
0554,OSLO,G,0301,OSLO,03,OSLO,6650605,262910,,,59.924501198953,10.7571032206449,,
0555,OSLO,G,0301,OSLO,03,OSLO,6650919,263064,,,59.9274015032923,10.7594909553792,,
0556,OSLO,G,0301,OSLO,03,OSLO,6650967,263180,,,59.9278979694751,10.7615054962455,,
0557,OSLO,G,0301,OSLO,03,OSLO,6651049,263297,,,59.9286994432291,10.7634990536083,,
0558,OSLO,G,0301,OSLO,03,OSLO,6650245,263296,,,59.9214991901176,10.7644005225799,,
0559,OSLO,G,0301,OSLO,03,OSLO,6650121,263322,,,59.9204037100827,10.7650060145332,,
0560,OSLO,G,0301,OSLO,03,OSLO,6650063,263352,,,59.9199015417692,10.7656073901063,,
0561,OSLO,G,0301,OSLO,03,OSLO,6649733,263274,,,59.9169016874177,10.7645933493504,,
0562,OSLO,G,0301,OSLO,03,OSLO,6650035,263434,,,59.9196978423025,10.7671019513375,,
0563,OSLO,G,0301,OSLO,03,OSLO,6650238,263929,,,59.9217992958267,10.7756995267279,,
0564,OSLO,G,0301,OSLO,03,OSLO,6650387,263866,,,59.9230975196717,10.7744058369385,,
0565,OSLO,G,0301,OSLO,03,OSLO,6650538,263780,,,59.9244004659738,10.7726994689713,,
0566,OSLO,G,0301,OSLO,03,OSLO,6650661,263608,,,59.9254033627354,10.7694907459709,,
0567,OSLO,G,0301,OSLO,03,OSLO,6650926,263653,,,59.9278022024356,10.7699909333802,,
0568,OSLO,G,0301,OSLO,03,OSLO,6650967,263707,,,59.9282003011254,10.770907518551,,
0569,OSLO,G,0301,OSLO,03,OSLO,6651127,263997,,,59.929799177485,10.7758989350517,,
0570,OSLO,G,0301,OSLO,03,OSLO,6651328,264167,,,59.931696400599,10.7787029792589,,
0571,OSLO,G,0301,OSLO,03,OSLO,6650734,264207,,,59.9264000080259,10.7800934640436,,
0572,OSLO,G,0301,OSLO,03,OSLO,6651134,264407,,,59.9300963373823,10.7832061692205,,
0573,OSLO,G,0301,OSLO,03,OSLO,6651252,264313,,,59.9310993077731,10.781394615142,,
0574,OSLO,G,0301,OSLO,03,OSLO,6651510,264296,,,59.933399982374,10.7807973855699,,
0575,OSLO,G,0301,OSLO,03,OSLO,6650611,264553,,,59.9254962303341,10.7864060797901,,
0576,OSLO,G,0301,OSLO,03,OSLO,6650022,264510,,,59.9201971343121,10.7863088884106,,
0577,OSLO,G,0301,OSLO,03,OSLO,6649517,263687,,,59.9152042123198,10.7722055294059,,
0578,OSLO,G,0301,OSLO,03,OSLO,6649515,263530,,,59.915096343281,10.7694078997253,,
0579,OSLO,G,0301,OSLO,03,OSLO,6650723,265081,,,59.9268003308538,10.7956984552514,,
0580,OSLO,G,0301,OSLO,03,OSLO,6651316,265948,,,59.932603872176,10.8104958859567,,
0581,OSLO,G,0301,OSLO,03,OSLO,6650585,266373,,,59.926298504044,10.8189049414225,,
0582,OSLO,G,0301,OSLO,03,OSLO,6650964,267092,,,59.9300993991412,10.8313062325646,,
0583,OSLO,G,0301,OSLO,03,OSLO,6651492,266520,,,59.934504375205,10.8205042102528,,
0584,OSLO,G,0301,OSLO,03,OSLO,6652001,266412,,,59.9390015084959,10.8180020998102,,
0585,OSLO,G,0301,OSLO,03,OSLO,6651338,264890,,,59.9321988887484,10.7915922171775,,
0586,OSLO,G,0301,OSLO,03,OSLO,6651891,265335,,,59.9374046577749,10.7989053254655,,
0587,OSLO,G,0301,OSLO,03,OSLO,6652608,265117,,,59.9437013378605,10.7942004101231,,
0588,OSLO,G,0301,OSLO,03,OSLO,6652858,265570,,,59.9461981038747,10.8020028886447,,
0589,OSLO,G,0301,OSLO,03,OSLO,6652280,266054,,,59.9412970040207,10.81129702995,,
0590,OSLO,G,0301,OSLO,03,OSLO,6653145,266327,,,59.9491983000234,10.8151919844268,,
0591,OSLO,G,0301,OSLO,03,OSLO,6652938,266785,,,59.9476040306924,10.8236023820711,,
0592,OSLO,G,0301,OSLO,03,OSLO,6653036,266993,,,59.948599354042,10.8272052256465,,
0593,OSLO,G,0301,OSLO,03,OSLO,6652648,267484,,,59.9454019657774,10.836407657441,,
0594,OSLO,G,0301,OSLO,03,OSLO,6652272,267421,,,59.9419990974656,10.8357060021687,,
0595,OSLO,G,0301,OSLO,03,OSLO,6652629,268317,,,59.9457010192564,10.8512995623206,,
0596,OSLO,G,0301,OSLO,03,OSLO,6652368,268026,,,59.943199846868,10.8463975092321,,
0597,OSLO,G,0301,OSLO,03,OSLO,6652804,268199,,,59.9472019142975,10.848996770976,,
0598,OSLO,G,0301,OSLO,03,OSLO,6652014,266917,,,59.9394038267583,10.8270006365922,,
0601,OSLO,P,0301,OSLO,03,OSLO,,,6648833,264955,,,59.9098032276914,10.7955954396992
0602,OSLO,P,0301,OSLO,03,OSLO,,,6648833,264955,,,59.9098032276914,10.7955954396992
0603,OSLO,P,0301,OSLO,03,OSLO,,,6648833,264955,,,59.9098032276914,10.7955954396992
0604,OSLO,P,0301,OSLO,03,OSLO,,,6648833,264955,,,59.9098032276914,10.7955954396992
0605,OSLO,P,0301,OSLO,03,OSLO,,,6648833,264955,,,59.9098032276914,10.7955954396992
0606,OSLO,P,0301,OSLO,03,OSLO,,,6648833,264955,,,59.9098032276914,10.7955954396992
0607,OSLO,P,0301,OSLO,03,OSLO,,,6648833,264955,,,59.9098032276914,10.7955954396992
0608,OSLO,P,0301,OSLO,03,OSLO,,,6649414,263818,,,59.9143568673219,10.7746592037331
0609,OSLO,P,0301,OSLO,03,OSLO,,,6648833,264955,,,59.9098032276914,10.7955954396992
0611,OSLO,P,0301,OSLO,03,OSLO,,,6649160,266625,,,59.9136795747694,10.8250067852731
0612,OSLO,P,0301,OSLO,03,OSLO,,,6646922,265372,,,59.8929269273705,10.8051935906601
0613,OSLO,P,0301,OSLO,03,OSLO,,,6650382,266764,,,59.9247018654139,10.8261095191519
0614,OSLO,P,0301,OSLO,03,OSLO,,,6650382,266764,,,59.9247018654139,10.8261095191519
0615,OSLO,P,0301,OSLO,03,OSLO,,,6646922,265372,,,59.8929269273705,10.8051935906601
0616,OSLO,P,0301,OSLO,03,OSLO,,,6650050,268440,,,59.922673011116,10.8563820768129
0617,OSLO,P,0301,OSLO,03,OSLO,,,6649170,267569,,,59.9143020324661,10.8418314461287
0618,OSLO,P,0301,OSLO,03,OSLO,,,6650050,268440,,,59.922673011116,10.8563820768129
0619,OSLO,P,0301,OSLO,03,OSLO,,,6647692,267058,,,59.9007773833732,10.8343789255342
0620,OSLO,P,0301,OSLO,03,OSLO,,,6645658,267514,,,59.8828183927691,10.8447873687803
0621,OSLO,P,0301,OSLO,03,OSLO,,,6645658,267514,,,59.8828183927691,10.8447873687803
0622,OSLO,P,0301,OSLO,03,OSLO,,,6645658,267514,,,59.8828183927691,10.8447873687803
0623,OSLO,P,0301,OSLO,03,OSLO,,,6650382,266764,,,59.9247018654139,10.8261095191519
0624,OSLO,P,0301,OSLO,03,OSLO,,,6644035,267105,,,59.8680528272118,10.8393193470513
0626,OSLO,P,0301,OSLO,03,OSLO,,,6648609,264112,,,59.9073162650968,10.7808186524669
0650,OSLO,G,0301,OSLO,03,OSLO,6649101,263722,,,59.9114990011658,10.7733041322601,,
0651,OSLO,G,0301,OSLO,03,OSLO,6649290,263560,,,59.9130986826192,10.7701996976713,,
0652,OSLO,G,0301,OSLO,03,OSLO,6649149,263848,,,59.9120009723166,10.7754962564267,,
0653,OSLO,G,0301,OSLO,03,OSLO,6649211,263931,,,59.9126036774761,10.7769056972523,,
0654,OSLO,G,0301,OSLO,03,OSLO,6649211,264099,,,59.9126997645594,10.7799015855629,,
0655,OSLO,G,0301,OSLO,03,OSLO,6649245,264264,,,59.9130985416612,10.7828053111474,,
0656,OSLO,G,0301,OSLO,03,OSLO,6648654,263727,,,59.9074989979201,10.7739029121073,,
0657,OSLO,G,0301,OSLO,03,OSLO,6648581,264345,,,59.907198637614,10.7850048642482,,
0658,OSLO,G,0301,OSLO,03,OSLO,6648719,264640,,,59.9086027955304,10.7901080064385,,
0659,OSLO,G,0301,OSLO,03,OSLO,6648533,265273,,,59.9072976567117,10.8016056744682,,
0660,OSLO,G,0301,OSLO,03,OSLO,6648865,265148,,,59.9101996847498,10.7990006742263,,
0661,OSLO,G,0301,OSLO,03,OSLO,6649384,264889,,,59.9146999383688,10.7937933370718,,
0662,OSLO,G,0301,OSLO,03,OSLO,6650030,265093,,,59.9206012133433,10.796698846134,,
0663,OSLO,G,0301,OSLO,03,OSLO,6649592,265301,,,59.9167972184756,10.8009053893869,,
0664,OSLO,G,0301,OSLO,03,OSLO,6649594,266327,,,59.9173975808899,10.8192026361342,,
0665,OSLO,G,0301,OSLO,03,OSLO,6649912,266078,,,59.9201042810818,10.8144022815709,,
0666,OSLO,G,0301,OSLO,03,OSLO,6649446,266547,,,59.9161967263182,10.8232934131355,,
0667,OSLO,G,0301,OSLO,03,OSLO,6648422,266331,,,59.9069040164098,10.8205956991355,,
0668,OSLO,G,0301,OSLO,03,OSLO,6650579,267880,,,59.9270958183497,10.8457987373819,,
0669,OSLO,G,0301,OSLO,03,OSLO,6649343,267298,,,59.9156986005434,10.8368038557292,,
0670,OSLO,G,0301,OSLO,03,OSLO,6649689,267662,,,59.9190024481432,10.8429079498829,,
0671,OSLO,G,0301,OSLO,03,OSLO,6648824,267742,,,59.9113007635448,10.8453047767775,,
0672,OSLO,G,0301,OSLO,03,OSLO,6648853,268349,,,59.9119017159935,10.856097400853,,
0673,OSLO,G,0301,OSLO,03,OSLO,6649950,268480,,,59.921799877842,10.8572074878491,,
0674,OSLO,G,0301,OSLO,03,OSLO,6649459,268482,,,59.9174036516613,10.8577920844451,,
0675,OSLO,G,0301,OSLO,03,OSLO,6650332,268974,,,59.9254980749042,10.8655939438489,,
0676,OSLO,G,0301,OSLO,03,OSLO,6650101,269279,,,59.9235999840406,10.8712930989487,,
0677,OSLO,G,0301,OSLO,03,OSLO,6647793,264973,,,59.9005000434456,10.7970954939177,,
0678,OSLO,G,0301,OSLO,03,OSLO,6647936,265717,,,59.9022035945248,10.8101970979147,,
0679,OSLO,G,0301,OSLO,03,OSLO,6647264,265916,,,59.8962984427554,10.8145033486341,,
0680,OSLO,G,0301,OSLO,03,OSLO,6646542,265685,,,59.8897016031165,10.8112012354586,,
0681,OSLO,G,0301,OSLO,03,OSLO,6647039,266126,,,59.8944024682738,10.8185002242128,,
0682,OSLO,G,0301,OSLO,03,OSLO,6647976,267021,,,59.9032999085279,10.8334001975936,,
0683,OSLO,G,0301,OSLO,03,OSLO,6647792,267458,,,59.9018984894145,10.8413978674182,,
0684,OSLO,G,0301,OSLO,03,OSLO,6647785,267923,,,59.9020975039361,10.8496959568539,,
0685,OSLO,G,0301,OSLO,03,OSLO,6647161,267733,,,59.8964022090721,10.8470073877231,,
0686,OSLO,G,0301,OSLO,03,OSLO,6646868,267232,,,59.8934960298321,10.8384056454238,,
0687,OSLO,G,0301,OSLO,03,OSLO,6646815,267902,,,59.8933985245329,10.8504070220073,,
0688,OSLO,G,0301,OSLO,03,OSLO,6646098,268120,,,59.8870996164553,10.8550938472136,,
0689,OSLO,G,0301,OSLO,03,OSLO,6645273,267917,,,59.8795969865618,10.852398465059,,
0690,OSLO,G,0301,OSLO,03,OSLO,6646076,267412,,,59.8865044922309,10.8425016031737,,
0691,OSLO,G,0301,OSLO,03,OSLO,6645355,267512,,,59.8801036557397,10.8450909819314,,
0692,OSLO,G,0301,OSLO,03,OSLO,6645019,267166,,,59.8768996693365,10.8393031037981,,
0693,OSLO,G,0301,OSLO,03,OSLO,6644658,267575,,,59.8738968845244,10.8469933701424,,
0694,OSLO,G,0301,OSLO,03,OSLO,6643984,267118,,,59.8676034076321,10.8396080228145,,
0701,OSLO,P,0301,OSLO,03,OSLO,,,6653414,256718,,,59.9460454140625,10.6433579622917
0702,OSLO,P,0301,OSLO,03,OSLO,,,6653414,256718,,,59.9460454140625,10.6433579622917
0705,OSLO,P,0301,OSLO,03,OSLO,,,6653445,257360,,,59.9467015159993,10.6547797836142
0710,OSLO,P,0301,OSLO,03,OSLO,,,6653731,259542,,,59.9505415124635,10.6933932519309
0712,OSLO,P,0301,OSLO,03,OSLO,,,6654536,258423,,,59.9570946293612,10.6724771358896
0750,OSLO,G,0301,OSLO,03,OSLO,6652618,256348,,,59.9386999631673,10.6376924438955,,
0751,OSLO,G,0301,OSLO,03,OSLO,6653051,256562,,,59.9427032150295,10.6410012062478,,
0752,OSLO,G,0301,OSLO,03,OSLO,6652937,256762,,,59.9418006199582,10.6447044459091,,
0753,OSLO,G,0301,OSLO,03,OSLO,6652900,256983,,,59.9415997171517,10.6486917363413,,
0754,OSLO,G,0301,OSLO,03,OSLO,6654195,256828,,,59.9531029437588,10.6444022134333,,
0755,OSLO,G,0301,OSLO,03,OSLO,6654400,256600,,,59.9548037245683,10.6400906311979,,
0756,OSLO,G,0301,OSLO,03,OSLO,6654224,256387,,,59.9531020302619,10.6364956864878,,
0757,OSLO,G,0301,OSLO,03,OSLO,6654739,256360,,,59.9576969993273,10.6354063153631,,
0758,OSLO,G,0301,OSLO,03,OSLO,6660765,255606,,,60.0112012402886,10.6148014332109,,
0760,OSLO,G,0301,OSLO,03,OSLO,6653438,256453,,,59.9461037519673,10.6386001400267,,
0763,OSLO,G,0301,OSLO,03,OSLO,6656736,257079,,,59.9760016296957,10.6458929337784,,
0764,OSLO,G,0301,OSLO,03,OSLO,6656042,257106,,,59.9698039168313,10.6471922600396,,
0765,OSLO,G,0301,OSLO,03,OSLO,6655732,256884,,,59.9668973332556,10.6435924492982,,
0766,OSLO,G,0301,OSLO,03,OSLO,6655105,257252,,,59.9615006651467,10.6509017304626,,
0767,OSLO,G,0301,OSLO,03,OSLO,6654167,257241,,,59.9530958368182,10.6518077462486,,
0768,OSLO,G,0301,OSLO,03,OSLO,6653685,257270,,,59.9487973467331,10.6528916123302,,
0770,OSLO,G,0301,OSLO,03,OSLO,6653796,257631,,,59.9500037116285,10.6592050250941,,
0771,OSLO,G,0301,OSLO,03,OSLO,6653875,257955,,,59.9509015259593,10.6648959141554,,
0772,OSLO,G,0301,OSLO,03,OSLO,6653854,258273,,,59.9509002077034,10.6705969958438,,
0773,OSLO,G,0301,OSLO,03,OSLO,6654069,258735,,,59.9530960932475,10.6785930514789,,
0774,OSLO,G,0301,OSLO,03,OSLO,6653627,259009,,,59.9492988766673,10.6840000294001,,
0775,OSLO,G,0301,OSLO,03,OSLO,6653469,259385,,,59.9481039162827,10.6908956871101,,
0776,OSLO,G,0301,OSLO,03,OSLO,6654026,259405,,,59.9531029384416,10.6906041739604,,
0777,OSLO,G,0301,OSLO,03,OSLO,6653899,259985,,,59.9523041199864,10.7011061927121,,
0778,OSLO,G,0301,OSLO,03,OSLO,6654039,260408,,,59.9538039363202,10.7084953750367,,
0779,OSLO,G,0301,OSLO,03,OSLO,6654661,260107,,,59.9591981842606,10.7023992415353,,
0781,OSLO,G,0301,OSLO,03,OSLO,6654729,259579,,,59.9594991593465,10.6928922628645,,
0782,OSLO,G,0301,OSLO,03,OSLO,6654856,259005,,,59.9603008066675,10.6824949234518,,
0783,OSLO,G,0301,OSLO,03,OSLO,6654459,258582,,,59.9564984188549,10.6754059383826,,
0784,OSLO,G,0301,OSLO,03,OSLO,6654449,258223,,,59.9561983058183,10.6690081690319,,
0785,OSLO,G,0301,OSLO,03,OSLO,6654464,257658,,,59.9560005723123,10.6589034573018,,
0786,OSLO,G,0301,OSLO,03,OSLO,6655037,257600,,,59.9610968167667,10.6571954649268,,
0787,OSLO,G,0301,OSLO,03,OSLO,6654954,258530,,,59.9609000323503,10.6738987970629,,
0788,OSLO,G,0301,OSLO,03,OSLO,6656383,257342,,,59.9729962181148,10.6510063041635,,
0789,OSLO,G,0301,OSLO,03,OSLO,6655939,257643,,,59.9691982012056,10.6569043155626,,
0790,OSLO,G,0301,OSLO,03,OSLO,6656836,257931,,,59.9773989907882,10.6609956478849,,
0791,OSLO,G,0301,OSLO,03,OSLO,6656406,258351,,,59.9737957572871,10.6690026224732,,
0801,OSLO,P,0301,OSLO,03,OSLO,,,6653741,262788,,,59.9525129235639,10.7513300897433
0805,OSLO,P,0301,OSLO,03,OSLO,,,6653074,263741,,,59.9470877182168,10.7691073227035
0806,OSLO,P,0301,OSLO,03,OSLO,,,6653074,263741,,,59.9470877182168,10.7691073227035
0807,OSLO,P,0301,OSLO,03,OSLO,,,6654734,262471,,,59.9612221429759,10.7445286715645
0840,OSLO,P,0301,OSLO,03,OSLO,,,6653074,263741,,,59.9470877182168,10.7691073227035
0850,OSLO,G,0301,OSLO,03,OSLO,6652258,261694,,,59.9386020901476,10.733508425594,,
0851,OSLO,G,0301,OSLO,03,OSLO,6652702,261386,,,59.9423996462285,10.7274997049884,,
0852,OSLO,G,0301,OSLO,03,OSLO,6652588,261765,,,59.9415981067649,10.7343952939343,,
0853,OSLO,G,0301,OSLO,03,OSLO,6652638,262374,,,59.9423974303728,10.7452069048027,,
0854,OSLO,G,0301,OSLO,03,OSLO,6653064,262009,,,59.9460014263585,10.7382020827215,,
0855,OSLO,G,0301,OSLO,03,OSLO,6653848,261791,,,59.9528957401223,10.7334071995829,,
0856,OSLO,G,0301,OSLO,03,OSLO,6653233,261465,,,59.9472001592636,10.7282969592135,,
0857,OSLO,G,0301,OSLO,03,OSLO,6654233,261709,,,59.9562957622123,10.7314991514102,,
0858,OSLO,G,0301,OSLO,03,OSLO,6653863,261562,,,59.9528975703171,10.7293015160028,,
0860,OSLO,G,0301,OSLO,03,OSLO,6654647,261876,,,59.9600994807254,10.7340036262473,,
0861,OSLO,G,0301,OSLO,03,OSLO,6655145,262647,,,59.9650039564317,10.7471991907561,,
0862,OSLO,G,0301,OSLO,03,OSLO,6655112,262113,,,59.9644002816329,10.7377000406525,,
0863,OSLO,G,0301,OSLO,03,OSLO,6655396,261689,,,59.9666981416274,10.7297998029231,,
0864,OSLO,G,0301,OSLO,03,OSLO,6655093,261709,,,59.9639965409455,10.7305067804943,,
0870,OSLO,G,0301,OSLO,03,OSLO,6653313,262468,,,59.9484959720035,10.7461089916063,,
0871,OSLO,G,0301,OSLO,03,OSLO,6653183,262941,,,59.9476042870527,10.7547017849646,,
0872,OSLO,G,0301,OSLO,03,OSLO,6653327,263297,,,59.9490984448764,10.7608918248901,,
0873,OSLO,G,0301,OSLO,03,OSLO,6653868,263047,,,59.9537992303208,10.7558085028613,,
0874,OSLO,G,0301,OSLO,03,OSLO,6654599,262791,,,59.9601977241383,10.750398341187,,
0875,OSLO,G,0301,OSLO,03,OSLO,6654268,261874,,,59.9567045940144,10.7344048913541,,
0876,OSLO,G,0301,OSLO,03,OSLO,6653796,262431,,,59.9527996973661,10.7448932143332,,
0877,OSLO,G,0301,OSLO,03,OSLO,6653030,262360,,,59.9458995513157,10.7445064402451,,
0880,OSLO,G,0301,OSLO,03,OSLO,6654531,263330,,,59.9598989194581,10.7601016060901,,
0881,OSLO,G,0301,OSLO,03,OSLO,6654879,263481,,,59.9631019267128,10.7623994961001,,
0882,OSLO,G,0301,OSLO,03,OSLO,6654929,263742,,,59.9636995031867,10.7670036073076,,
0883,OSLO,G,0301,OSLO,03,OSLO,6654688,263844,,,59.9615999018007,10.7691009682272,,
0884,OSLO,G,0301,OSLO,03,OSLO,6655353,264105,,,59.9677044940351,10.7730022336408,,
0890,OSLO,G,0301,OSLO,03,OSLO,6660257,264245,,,60.0116992133331,10.769892607531,,
0891,OSLO,G,0301,OSLO,03,OSLO,6663154,266096,,,60.0386998988185,10.7997038058641,,
0901,OSLO,P,0301,OSLO,03,OSLO,,,6653306,269282,,,59.9523056907134,10.8677713230389
0902,OSLO,P,0301,OSLO,03,OSLO,,,6653306,269282,,,59.9523056907134,10.8677713230389
0903,OSLO,P,0301,OSLO,03,OSLO,,,6653306,269282,,,59.9523056907134,10.8677713230389
0904,OSLO,P,0301,OSLO,03,OSLO,,,6653306,269282,,,59.9523056907134,10.8677713230389
0905,OSLO,P,0301,OSLO,03,OSLO,,,6654206,270252,,,59.9609083773502,10.8840908742846
0907,OSLO,P,0301,OSLO,03,OSLO,,,6654206,270252,,,59.9609083773502,10.8840908742846
0908,OSLO,P,0301,OSLO,03,OSLO,,,6654206,270252,,,59.9609083773502,10.8840908742846
0913,OSLO,P,0301,OSLO,03,OSLO,,,6654096,272584,,,59.9612176577763,10.9258657680827
0914,OSLO,P,0301,OSLO,03,OSLO,,,6654372,271613,,,59.9631522374294,10.9082167092459
0915,OSLO,P,0301,OSLO,03,OSLO,,,6653255,271539,,,59.9531068707038,10.9081304946369
0950,OSLO,G,0301,OSLO,03,OSLO,6652843,268991,,,59.9479960127241,10.8630928427223,,
0951,OSLO,G,0301,OSLO,03,OSLO,6652862,269233,,,59.9483017927263,10.8673922135744,,
0952,OSLO,G,0301,OSLO,03,OSLO,6653217,269810,,,59.9518039860455,10.8772985433002,,
0953,OSLO,G,0301,OSLO,03,OSLO,6653524,269538,,,59.9544014057277,10.8720992997064,,
0954,OSLO,G,0301,OSLO,03,OSLO,6653208,268337,,,59.9508976693391,10.8510075924028,,
0955,OSLO,G,0301,OSLO,03,OSLO,6653360,268951,,,59.9526037906099,10.8618006395898,,
0956,OSLO,G,0301,OSLO,03,OSLO,6653652,268740,,,59.9551005003864,10.8577061688347,,
0957,OSLO,G,0301,OSLO,03,OSLO,6654548,269233,,,59.9634015337107,10.8655086490979,,
0958,OSLO,G,0301,OSLO,03,OSLO,6654873,269572,,,59.9665020869158,10.8712010946347,,
0959,OSLO,G,0301,OSLO,03,OSLO,6654317,269537,,,59.9615029631298,10.8711965545904,,
0960,OSLO,G,0301,OSLO,03,OSLO,6654957,269835,,,59.9674015114563,10.8758056039107,,
0962,OSLO,G,0301,OSLO,03,OSLO,6653929,270381,,,59.9584994681092,10.8867029530683,,
0963,OSLO,G,0301,OSLO,03,OSLO,6654602,270148,,,59.9643969647423,10.8817924743662,,
0964,OSLO,G,0301,OSLO,03,OSLO,6655437,272344,,,59.9730957781348,10.9200997585925,,
0968,OSLO,G,0301,OSLO,03,OSLO,6655556,272777,,,59.9744008882239,10.9277057533331,,
0969,OSLO,G,0301,OSLO,03,OSLO,6654944,272739,,,59.9688984571773,10.9277008063947,,
0970,OSLO,G,0301,OSLO,03,OSLO,6654486,270942,,,59.9638005271973,10.8961044847485,,
0971,OSLO,G,0301,OSLO,03,OSLO,6654678,270719,,,59.9653960062215,10.891907844752,,
0972,OSLO,G,0301,OSLO,03,OSLO,6655193,271070,,,59.9702038161197,10.8976067507728,,
0973,OSLO,G,0301,OSLO,03,OSLO,6654998,271321,,,59.9685968459111,10.9023073017745,,
0975,OSLO,G,0301,OSLO,03,OSLO,6652741,269730,,,59.9474961842524,10.87640047093,,
0976,OSLO,G,0301,OSLO,03,OSLO,6653580,270426,,,59.9553988440639,10.8878945547549,,
0977,OSLO,G,0301,OSLO,03,OSLO,6653132,271894,,,59.952201960982,10.9146056923299,,
0978,OSLO,G,0301,OSLO,03,OSLO,6653433,271716,,,59.954799251562,10.9110945591642,,
0979,OSLO,G,0301,OSLO,03,OSLO,6652936,272358,,,59.9507031454799,10.9231073507738,,
0980,OSLO,G,0301,OSLO,03,OSLO,6652744,272928,,,59.9492980379599,10.9334965791713,,
0981,OSLO,G,0301,OSLO,03,OSLO,6653121,272974,,,59.9527000729384,10.9339037353928,,
0982,OSLO,G,0301,OSLO,03,OSLO,6653334,272964,,,59.9546023409788,10.9334910796586,,
0983,OSLO,G,0301,OSLO,03,OSLO,6653816,273106,,,59.9589977315511,10.9354975349122,,
0984,OSLO,G,0301,OSLO,03,OSLO,6653867,272101,,,59.95889958646,10.9174911879275,,
0985,OSLO,G,0301,OSLO,03,OSLO,6654170,272613,,,59.9618964624354,10.9263022748891,,
0986,OSLO,G,0301,OSLO,03,OSLO,6654591,272499,,,59.9656042191314,10.9238020197345,,
0987,OSLO,G,0301,OSLO,03,OSLO,6654588,272353,,,59.9654966480696,10.9211971320491,,
0988,OSLO,G,0301,OSLO,03,OSLO,6654538,271718,,,59.9646972323763,10.9099087398635,,
1001,OSLO,P,0301,OSLO,03,OSLO,,,6651998,270874,,,59.9414794287392,10.8976489815525
1003,OSLO,P,0301,OSLO,03,OSLO,,,6650657,269780,,,59.9288595817515,10.8796129572571
1005,OSLO,P,0301,OSLO,03,OSLO,,,6652221,272012,,,59.9441078814952,10.9177177848812
1006,OSLO,P,0301,OSLO,03,OSLO,,,6651647,271435,,,59.9386472420273,10.9080513816739
